YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N795SK,4801,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1720,1734,14,14,0,0,35,1809,2016,5,2004,2021,17,17,1,1,2000-2059,0,,0,107,67,1,495,2,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N796SK,5684,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0605,0602,-3,0,0,-1,18,0620,0643,11,0701,0654,-7,0,0,-1,0700-0759,0,,0,112,83,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N868AS,5274,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0849,0843,-6,0,0,-1,22,0905,1044,5,1105,1049,-16,0,0,-2,1100-1159,0,,0,126,99,1,585,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N868AS,5276,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1140,1136,-4,0,0,-1,11,1147,1223,10,1244,1233,-11,0,0,-1,1200-1259,0,,0,117,96,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N874AS,4713,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1437,1437,0,0,0,0,20,1457,1558,5,1610,1603,-7,0,0,-1,1600-1659,0,,0,86,61,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N874AS,5954,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1655,1650,-5,0,0,-1,19,1709,1734,9,1753,1743,-10,0,0,-1,1700-1759,0,,0,113,85,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N971SW,4681,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1351,1345,-6,0,0,-1,15,1400,1610,8,1633,1618,-15,0,0,-1,1600-1659,0,,0,93,70,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N971SW,4709,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1145,1206,21,21,1,1,13,1219,1241,6,1230,1247,17,17,1,1,1200-1259,0,,0,101,82,1,495,2,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,OO,20304,OO,N971SW,4797,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1713,1733,20,20,1,1,24,1757,1909,7,1855,1916,21,21,1,1,1800-1859,0,,0,103,72,1,395,2,21,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,UA,19977,UA,N26210,2069,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1850,1844,-6,0,0,-1,24,1908,2006,4,2024,2010,-14,0,0,-1,2000-2059,0,,0,86,58,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,UA,19977,UA,N38257,1524,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0655,0644,-11,0,0,-1,9,0653,0803,12,0834,0815,-19,0,0,-2,0800-0859,0,,0,91,70,1,429,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,UA,19977,UA,N819UA,1617,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0922,1011,49,49,1,3,14,1025,1125,5,1054,1130,36,36,1,2,1000-1059,0,,0,79,60,1,395,2,36,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,UA,19977,UA,N820UA,1546,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2000,1953,-7,0,0,-1,25,2018,2118,7,2131,2125,-6,0,0,-1,2100-2159,0,,0,92,60,1,395,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N1805U,1508,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1425,1426,1,1,0,0,12,1438,1524,4,1530,1528,-2,0,0,-1,1500-1559,0,,0,62,46,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N1805U,2903,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1225,1224,-1,0,0,-1,10,1234,1314,3,1335,1317,-18,0,0,-2,1300-1359,0,,0,53,40,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N245WN,2240,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1350,1353,3,3,0,0,9,1402,1610,3,1625,1613,-12,0,0,-1,1600-1659,0,,0,80,68,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N245WN,2240,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1700,1706,6,6,0,0,6,1712,1828,3,1840,1831,-9,0,0,-1,1800-1859,0,,0,85,76,1,453,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N248WN,3091,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,0555,0550,-5,0,0,-1,9,0559,0657,4,0720,0701,-19,0,0,-2,0700-0759,0,,0,71,58,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N440LV,2945,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1050,1041,-9,0,0,-1,8,1049,1238,6,1300,1244,-16,0,0,-2,1300-1359,0,,0,123,109,1,691,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N440LV,2945,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1335,1340,5,5,0,0,11,1351,1412,8,1420,1420,0,0,0,0,1400-1459,0,,0,100,81,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N443WN,1594,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1330,1340,10,10,0,0,9,1349,1427,3,1435,1430,-5,0,0,-1,1400-1459,0,,0,170,158,1,1076,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N443WN,2512,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1025,1034,9,9,0,0,18,1052,1257,4,1255,1301,6,6,0,0,1200-1259,0,,0,87,65,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N445WN,501,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2155,2154,-1,0,0,-1,11,2205,2241,7,2255,2248,-7,0,0,-1,2200-2259,0,,0,54,36,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N458WN,2369,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2045,2114,29,29,1,1,7,2121,2236,9,2220,2245,25,25,1,1,2200-2259,0,,0,91,75,1,462,2,25,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N478WN,1170,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1130,1125,-5,0,0,-1,8,1133,1248,10,1315,1258,-17,0,0,-2,1300-1359,0,,0,93,75,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N478WN,1496,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1120,,,,,,,,,,1230,,,,,,1200-1259,1,B,0,,,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N478WN,756,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0855,0850,-5,0,0,-1,26,0916,1022,4,1025,1026,1,1,0,0,1000-1059,0,,0,96,66,1,453,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N482WN,321,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0655,0652,-3,0,0,-1,11,0703,0724,11,0740,0735,-5,0,0,-1,0700-0759,0,,0,103,81,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N485WN,220,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0845,,,,,,,,,,1050,,,,,,1000-1059,1,B,0,,,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N488WN,2594,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,0655,0652,-3,0,0,-1,8,0700,0746,13,0810,0759,-11,0,0,-1,0800-0859,0,,0,67,46,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N767SW,1465,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,0830,0821,-9,0,0,-1,8,0829,0908,3,0935,0911,-24,0,0,-2,0900-0959,0,,0,50,39,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N767SW,1465,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1010,1005,-5,0,0,-1,9,1014,1044,7,1055,1051,-4,0,0,-1,1000-1059,0,,0,106,90,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7720F,2600,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0550,0542,-8,0,0,-1,8,0550,0725,4,0740,0729,-11,0,0,-1,0700-0759,0,,0,167,155,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7751A,1352,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,0615,0608,-7,0,0,-1,9,0617,0705,3,0730,0708,-22,0,0,-2,0700-0759,0,,0,60,48,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7752B,379,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2155,2205,10,10,0,0,25,2230,0002,4,2355,0006,11,11,0,0,2300-2359,0,,0,121,92,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N780SW,2339,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1350,1428,38,38,1,2,13,1441,1650,4,1625,1654,29,29,1,1,1600-1659,0,,0,86,69,1,495,2,29,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N780SW,2339,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1710,1731,21,21,1,1,10,1741,1852,4,1835,1856,21,21,1,1,1800-1859,0,,0,85,71,1,419,2,0,0,0,0,21,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7824A,2285,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1255,1250,-5,0,0,-1,8,1258,1425,5,1450,1430,-20,0,0,-2,1400-1459,0,,0,100,87,1,691,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7824A,2285,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0905,0900,-5,0,0,-1,11,0911,1145,4,1205,1149,-16,0,0,-2,1200-1259,0,,0,109,94,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7836A,1637,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1700,1655,-5,0,0,-1,9,1704,1809,3,1820,1812,-8,0,0,-1,1800-1859,0,,0,77,65,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7836A,1637,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1855,1847,-8,0,0,-1,6,1853,1941,20,2000,2001,1,1,0,0,2000-2059,0,,0,74,48,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N785SW,569,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1025,1023,-2,0,0,-1,8,1031,1148,3,1205,1151,-14,0,0,-1,1200-1259,0,,0,88,77,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N785SW,570,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1240,1240,0,0,0,0,9,1249,1558,4,1620,1602,-18,0,0,-2,1600-1659,0,,0,142,129,1,1158,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7884G,2772,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1910,1922,12,12,0,0,6,1928,2202,5,2210,2207,-3,0,0,-1,2200-2259,0,,0,105,94,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N7889A,240,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1935,1953,18,18,1,1,11,2004,2210,7,2210,2217,7,7,0,0,2200-2259,0,,0,84,66,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8301J,3019,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1435,1429,-6,0,0,-1,12,1441,1541,3,1600,1544,-16,0,0,-2,1600-1659,0,,0,75,60,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8301J,3019,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1650,1647,-3,0,0,-1,8,1655,1757,4,1810,1801,-9,0,0,-1,1800-1859,0,,0,74,62,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8327A,2166,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1445,1450,5,5,0,0,7,1457,1536,3,1550,1539,-11,0,0,-1,1500-1559,0,,0,49,39,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8327A,2166,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1645,1638,-7,0,0,-1,7,1645,1735,11,1800,1746,-14,0,0,-1,1800-1859,0,,0,68,50,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8509U,1535,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0530,0530,0,0,0,0,13,0543,0700,4,0710,0704,-6,0,0,-1,0700-0759,0,,0,154,137,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8524Z,143,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1120,1112,-8,0,0,-1,10,1122,1214,3,1230,1217,-13,0,0,-1,1200-1259,0,,0,65,52,1,358,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8524Z,143,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1320,1320,0,0,0,0,8,1328,1358,6,1410,1404,-6,0,0,-1,1400-1459,0,,0,164,150,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8525S,1322,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,0615,0613,-2,0,0,-1,16,0629,0734,4,0750,0738,-12,0,0,-1,0700-0759,0,,0,85,65,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8539V,1336,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1030,1026,-4,0,0,-1,20,1046,1450,3,1505,1453,-12,0,0,-1,1500-1559,0,,0,147,124,1,1076,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8539V,1336,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1550,1544,-6,0,0,-1,7,1551,1706,9,1735,1715,-20,0,0,-2,1700-1759,0,,0,91,75,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8563Z,615,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1045,1045,0,0,0,0,16,1101,1310,4,1320,1314,-6,0,0,-1,1300-1359,0,,0,89,69,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8563Z,615,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1415,1405,-10,0,0,-1,9,1414,1520,5,1545,1525,-20,0,0,-2,1500-1559,0,,0,80,66,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8579Z,2710,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0855,0851,-4,0,0,-1,14,0905,1008,3,1020,1011,-9,0,0,-1,1000-1059,0,,0,140,123,1,761,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8579Z,2710,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1110,1106,-4,0,0,-1,11,1117,1222,5,1240,1227,-13,0,0,-1,1200-1259,0,,0,81,65,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8580Z,350,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1020,1027,7,7,0,0,10,1037,1136,3,1145,1139,-6,0,0,-1,1100-1159,0,,0,72,59,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8580Z,350,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1235,1229,-6,0,0,-1,7,1236,1347,3,1405,1350,-15,0,0,-1,1400-1459,0,,0,81,71,1,426,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8670A,544,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2145,2201,16,16,1,1,15,2216,2318,3,2305,2321,16,16,1,1,2300-2359,0,,0,80,62,1,419,2,0,0,0,0,16,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8672F,2208,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2015,2017,2,2,0,0,11,2028,2233,3,2245,2236,-9,0,0,-1,2200-2259,0,,0,79,65,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,19,4,1/19/2023 0:00,WN,19393,WN,N8730Q,2187,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1915,1919,4,4,0,0,12,1931,2214,5,2225,2219,-6,0,0,-1,2200-2259,0,,0,120,103,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
