year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",386.00,80.00,25.58,0.62,17.50,0.00,36.30,2.00,1.00,7102.00,2363.00,52.00,879.00,0.00,3808.00
2023,9,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",87.00,12.00,5.01,0.50,2.01,0.00,4.47,1.00,0.00,717.00,342.00,37.00,115.00,0.00,223.00
2023,9,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",276.00,54.00,17.86,1.71,13.81,0.00,20.62,2.00,0.00,3020.00,905.00,248.00,499.00,0.00,1368.00
2023,9,AA,American Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",59.00,15.00,3.50,0.86,3.71,0.00,6.92,0.00,0.00,683.00,142.00,26.00,116.00,0.00,399.00
2023,9,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2423.00,534.00,169.03,26.51,133.46,2.74,202.26,54.00,11.00,44796.00,16161.00,2006.00,5201.00,149.00,21279.00
2023,9,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",704.00,181.00,55.97,5.49,50.60,0.00,68.94,4.00,1.00,9452.00,3050.00,304.00,2300.00,0.00,3798.00
2023,9,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13265.00,2274.00,701.49,86.44,491.55,4.99,989.54,75.00,61.00,230841.00,89147.00,8976.00,18872.00,199.00,113647.00
2023,9,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",196.00,52.00,18.95,1.91,7.43,0.00,23.71,1.00,5.00,3986.00,1400.00,224.00,417.00,0.00,1945.00
2023,9,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",424.00,97.00,38.23,3.44,18.70,0.00,36.62,1.00,1.00,6474.00,2739.00,143.00,1189.00,0.00,2403.00
2023,9,AA,American Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",35.00,4.00,2.87,0.00,0.64,0.00,0.50,0.00,0.00,99.00,70.00,0.00,14.00,0.00,15.00
2023,9,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",160.00,36.00,10.74,1.43,7.10,0.00,16.72,0.00,1.00,2545.00,672.00,161.00,299.00,0.00,1413.00
2023,9,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",60.00,25.00,9.90,0.00,6.73,0.00,8.37,0.00,0.00,2079.00,1109.00,0.00,280.00,0.00,690.00
2023,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",579.00,170.00,47.77,9.31,68.50,1.10,43.32,22.00,4.00,12690.00,3910.00,917.00,4149.00,390.00,3324.00
2023,9,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",31.00,3.00,0.00,0.16,1.84,0.00,1.00,0.00,0.00,386.00,0.00,11.00,96.00,0.00,279.00
2023,9,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",215.00,43.00,14.42,2.08,10.47,0.00,16.04,1.00,0.00,2477.00,1242.00,106.00,314.00,0.00,815.00
2023,9,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",61.00,8.00,2.13,0.00,3.68,0.00,2.19,0.00,0.00,195.00,61.00,0.00,65.00,0.00,69.00
2023,9,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",323.00,73.00,22.18,1.45,25.44,0.59,23.34,2.00,2.00,4718.00,1047.00,78.00,1143.00,16.00,2434.00
2023,9,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",81.00,18.00,4.46,0.88,2.71,0.00,9.96,0.00,1.00,1776.00,180.00,74.00,111.00,0.00,1411.00
2023,9,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",90.00,28.00,7.99,0.09,7.02,0.00,12.90,0.00,1.00,1861.00,351.00,18.00,295.00,0.00,1197.00
2023,9,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",140.00,42.00,16.25,0.50,3.18,0.00,22.06,1.00,0.00,3202.00,1156.00,68.00,106.00,0.00,1872.00
2023,9,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",113.00,22.00,3.93,1.61,5.31,0.00,11.15,0.00,0.00,1035.00,213.00,78.00,187.00,0.00,557.00
2023,9,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",113.00,30.00,5.86,1.21,7.90,0.00,15.03,1.00,0.00,2148.00,381.00,54.00,359.00,0.00,1354.00
2023,9,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",155.00,18.00,10.83,0.00,3.25,0.00,3.92,0.00,0.00,900.00,597.00,0.00,107.00,0.00,196.00
2023,9,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",24.00,9.00,5.54,0.00,0.23,0.00,3.23,0.00,0.00,753.00,303.00,0.00,20.00,0.00,430.00
2023,9,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",69.00,16.00,3.53,0.00,6.87,0.00,5.60,2.00,0.00,848.00,272.00,0.00,214.00,0.00,362.00
2023,9,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",524.00,122.00,41.59,6.88,33.33,0.00,40.19,0.00,0.00,9234.00,3278.00,460.00,1687.00,0.00,3809.00
2023,9,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",58.00,19.00,9.06,0.89,2.41,0.00,6.64,0.00,0.00,1084.00,495.00,87.00,160.00,0.00,342.00
2023,9,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",111.00,21.00,8.42,0.71,3.30,0.00,8.57,0.00,0.00,1831.00,923.00,17.00,92.00,0.00,799.00
2023,9,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",533.00,118.00,34.89,2.84,31.24,0.13,48.90,3.00,0.00,8105.00,2338.00,119.00,1735.00,35.00,3878.00
2023,9,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",89.00,15.00,8.73,0.00,2.00,0.00,4.27,0.00,0.00,648.00,369.00,0.00,33.00,0.00,246.00
2023,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",530.00,142.00,44.03,6.84,21.48,0.13,69.52,3.00,0.00,10497.00,3214.00,702.00,1039.00,12.00,5530.00
2023,9,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1219.00,281.00,70.64,21.39,135.32,0.72,52.94,24.00,14.00,23498.00,5772.00,1919.00,9765.00,13.00,6029.00
2023,9,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,11.00,2.77,0.00,4.01,0.00,4.22,0.00,0.00,333.00,59.00,0.00,110.00,0.00,164.00
2023,9,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1152.00,293.00,85.56,6.51,113.87,0.00,87.05,5.00,3.00,18891.00,5707.00,812.00,4783.00,0.00,7589.00
2023,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2366.00,452.00,158.80,19.86,123.73,0.37,149.25,12.00,5.00,42473.00,19249.00,1730.00,5499.00,24.00,15971.00
2023,9,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",62.00,20.00,7.96,0.83,3.77,0.00,7.44,0.00,0.00,1780.00,965.00,95.00,125.00,0.00,595.00
2023,9,AA,American Airlines Inc.,LEX,"Lexington, KY: Blue Grass",58.00,17.00,7.01,0.82,1.28,0.00,7.89,1.00,0.00,3331.00,1107.00,728.00,161.00,0.00,1335.00
2023,9,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1521.00,348.00,96.09,17.38,144.13,0.00,90.39,53.00,10.00,32481.00,9036.00,2717.00,10278.00,0.00,10450.00
2023,9,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",60.00,9.00,2.04,0.00,4.50,0.00,2.46,0.00,0.00,423.00,137.00,0.00,113.00,0.00,173.00
2023,9,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",49.00,11.00,3.53,0.41,1.70,0.00,5.36,0.00,0.00,1246.00,275.00,12.00,39.00,0.00,920.00
2023,9,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",411.00,87.00,32.08,2.83,18.27,0.50,33.32,3.00,1.00,6330.00,2118.00,197.00,803.00,22.00,3190.00
2023,9,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1380.00,304.00,84.64,12.45,84.89,1.99,120.03,16.00,13.00,25558.00,7572.00,1204.00,5271.00,145.00,11366.00
2023,9,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",88.00,21.00,7.44,0.90,2.72,0.00,9.94,0.00,0.00,1260.00,365.00,35.00,161.00,0.00,699.00
2023,9,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",365.00,78.00,26.23,1.57,14.22,0.00,35.98,3.00,0.00,6076.00,2492.00,134.00,743.00,0.00,2707.00
2023,9,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",148.00,21.00,10.00,0.79,3.18,0.00,7.03,4.00,0.00,1195.00,336.00,21.00,144.00,0.00,694.00
2023,9,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",29.00,8.00,5.75,0.00,1.48,0.00,0.77,0.00,0.00,385.00,313.00,0.00,39.00,0.00,33.00
2023,9,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4049.00,788.00,215.35,35.57,332.36,3.54,201.19,31.00,37.00,55904.00,17155.00,3519.00,15732.00,107.00,19391.00
2023,9,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",250.00,57.00,21.15,0.96,3.47,0.00,31.43,0.00,0.00,4667.00,1446.00,116.00,163.00,0.00,2942.00
2023,9,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",58.00,13.00,5.50,2.11,1.17,0.00,4.22,0.00,0.00,2301.00,334.00,1369.00,85.00,0.00,513.00
2023,9,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",180.00,41.00,18.49,0.08,7.58,0.00,14.85,2.00,0.00,3042.00,1456.00,16.00,333.00,0.00,1237.00
2023,9,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",30.00,6.00,1.38,0.00,4.05,0.00,0.57,0.00,0.00,202.00,33.00,0.00,153.00,0.00,16.00
2023,9,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",357.00,73.00,27.59,1.51,15.90,0.00,27.99,0.00,1.00,4400.00,1835.00,187.00,641.00,0.00,1737.00
2023,9,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",368.00,74.00,24.19,2.31,12.54,0.77,34.19,5.00,1.00,5062.00,2623.00,227.00,361.00,20.00,1831.00
2023,9,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",35.00,4.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,280.00,103.00,0.00,31.00,0.00,146.00
2023,9,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",108.00,19.00,6.32,1.32,4.45,0.48,6.43,0.00,0.00,1099.00,474.00,110.00,118.00,10.00,387.00
2023,9,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",95.00,7.00,4.08,0.00,1.80,0.00,1.11,0.00,0.00,862.00,627.00,0.00,54.00,0.00,181.00
2023,9,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",227.00,69.00,28.92,2.85,7.22,0.00,30.01,3.00,0.00,6116.00,3044.00,206.00,256.00,0.00,2610.00
2023,9,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",222.00,46.00,17.37,0.99,6.63,0.00,21.01,0.00,0.00,2919.00,761.00,108.00,231.00,0.00,1819.00
2023,9,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",280.00,57.00,13.72,1.89,9.02,0.00,32.37,1.00,1.00,4292.00,1051.00,203.00,271.00,0.00,2767.00
2023,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3909.00,608.00,177.14,17.52,192.55,1.97,218.82,25.00,4.00,46604.00,15628.00,1631.00,8290.00,78.00,20977.00
2023,9,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",255.00,66.00,24.69,2.99,13.46,0.00,24.87,3.00,2.00,7314.00,3496.00,142.00,507.00,0.00,3169.00
2023,9,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",310.00,79.00,20.16,1.73,27.67,0.00,29.44,2.00,5.00,7128.00,1821.00,278.00,1366.00,0.00,3663.00
2023,9,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",330.00,47.00,12.52,2.12,9.37,1.00,21.98,2.00,2.00,2825.00,714.00,147.00,519.00,16.00,1429.00
2023,9,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4080.00,877.00,219.73,26.92,247.59,1.10,381.66,80.00,7.00,88209.00,30718.00,2964.00,11431.00,62.00,43034.00
2023,9,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4306.00,653.00,226.53,19.30,134.05,2.64,270.47,15.00,4.00,63082.00,24181.00,1536.00,5771.00,130.00,31464.00
2023,9,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",491.00,112.00,38.74,2.73,19.81,0.00,50.73,2.00,2.00,8862.00,3290.00,234.00,1059.00,0.00,4279.00
2023,9,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",141.00,40.00,16.61,1.00,5.91,0.00,16.47,1.00,0.00,2938.00,1191.00,27.00,236.00,0.00,1484.00
2023,9,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",90.00,18.00,6.36,1.44,1.84,0.00,8.36,0.00,1.00,1084.00,346.00,133.00,143.00,0.00,462.00
2023,9,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",165.00,40.00,16.02,0.03,5.83,1.00,17.12,1.00,0.00,3104.00,1187.00,3.00,279.00,50.00,1585.00
2023,9,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",252.00,67.00,23.15,3.20,10.66,0.00,29.99,5.00,1.00,5169.00,2006.00,319.00,417.00,0.00,2427.00
2023,9,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",954.00,235.00,74.63,13.53,46.05,3.00,97.79,13.00,3.00,17837.00,6735.00,1175.00,2583.00,187.00,7157.00
2023,9,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",293.00,77.00,23.45,2.46,11.45,0.88,38.76,1.00,2.00,4346.00,1329.00,203.00,509.00,22.00,2283.00
2023,9,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",180.00,29.00,13.62,0.23,3.07,0.00,12.08,1.00,0.00,2329.00,1143.00,11.00,107.00,0.00,1068.00
2023,9,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",84.00,21.00,11.06,0.01,1.66,0.00,8.27,0.00,0.00,1187.00,550.00,1.00,56.00,0.00,580.00
2023,9,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",304.00,64.00,23.69,1.25,13.25,0.00,25.81,0.00,0.00,4688.00,1928.00,51.00,491.00,0.00,2218.00
2023,9,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",718.00,174.00,56.18,5.51,40.37,0.05,71.90,6.00,4.00,12849.00,5378.00,542.00,1345.00,2.00,5582.00
2023,9,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",618.00,127.00,54.87,6.82,19.02,0.15,46.14,0.00,5.00,10693.00,2943.00,1086.00,677.00,34.00,5953.00
2023,9,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",94.00,20.00,4.08,1.48,3.88,0.21,10.35,1.00,0.00,1749.00,670.00,93.00,173.00,14.00,799.00
2023,9,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",115.00,34.00,11.27,0.73,5.02,0.00,16.98,0.00,0.00,2568.00,1372.00,48.00,230.00,0.00,918.00
2023,9,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",59.00,15.00,5.47,0.33,2.89,0.00,6.31,0.00,0.00,1085.00,337.00,9.00,132.00,0.00,607.00
2023,9,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",230.00,58.00,20.64,4.47,13.91,0.00,18.98,0.00,0.00,4630.00,1637.00,358.00,513.00,0.00,2122.00
2023,9,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",558.00,128.00,28.48,6.71,51.57,0.00,41.25,3.00,0.00,9608.00,2871.00,1220.00,2009.00,0.00,3508.00
2023,9,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",879.00,218.00,71.48,8.83,59.16,0.00,78.53,9.00,2.00,17737.00,7727.00,540.00,2639.00,0.00,6831.00
2023,9,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",174.00,44.00,18.56,0.80,9.31,0.00,15.33,0.00,0.00,2227.00,850.00,60.00,280.00,0.00,1037.00
2023,9,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",245.00,42.00,16.77,5.63,9.37,0.00,10.23,0.00,1.00,2209.00,1021.00,196.00,318.00,0.00,674.00
2023,9,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",284.00,69.00,20.16,1.15,15.00,0.00,32.70,1.00,0.00,4270.00,1483.00,142.00,536.00,0.00,2109.00
2023,9,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",281.00,59.00,17.04,2.91,13.77,1.00,24.28,0.00,0.00,2498.00,620.00,127.00,335.00,21.00,1395.00
2023,9,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",529.00,77.00,27.64,2.77,21.21,0.00,25.38,0.00,1.00,4443.00,1792.00,215.00,641.00,0.00,1795.00
2023,9,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",115.00,31.00,9.30,0.61,10.24,0.00,10.85,1.00,0.00,1898.00,483.00,50.00,397.00,0.00,968.00
2023,9,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",511.00,115.00,36.39,6.27,18.40,0.69,53.25,3.00,2.00,10573.00,3074.00,1001.00,886.00,23.00,5589.00
2023,9,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",44.00,2.00,1.16,0.00,0.84,0.00,0.00,0.00,0.00,67.00,38.00,0.00,29.00,0.00,0.00
2023,9,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",30.00,6.00,3.00,0.00,2.87,0.00,0.13,0.00,0.00,273.00,203.00,0.00,67.00,0.00,3.00
2023,9,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",122.00,27.00,9.86,2.62,5.33,0.00,9.18,0.00,0.00,2711.00,749.00,545.00,235.00,0.00,1182.00
2023,9,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",889.00,222.00,62.82,9.73,58.20,0.63,90.62,3.00,3.00,18525.00,6646.00,799.00,2530.00,26.00,8524.00
2023,9,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",181.00,49.00,22.35,1.04,7.74,0.21,17.66,0.00,1.00,3807.00,1739.00,108.00,422.00,37.00,1501.00
2023,9,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",258.00,54.00,22.87,2.02,6.94,0.00,22.17,0.00,0.00,3412.00,1338.00,133.00,216.00,0.00,1725.00
2023,9,AA,American Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",28.00,8.00,2.29,0.00,1.66,0.00,4.05,0.00,1.00,483.00,96.00,0.00,45.00,0.00,342.00
2023,9,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",127.00,27.00,7.24,0.09,11.99,0.00,7.68,0.00,1.00,1817.00,481.00,15.00,474.00,0.00,847.00
2023,9,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",145.00,35.00,15.16,1.00,5.54,0.00,13.30,0.00,0.00,2656.00,1561.00,23.00,305.00,0.00,767.00
2023,9,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",29.00,6.00,2.10,0.00,0.72,0.00,3.18,0.00,0.00,446.00,155.00,0.00,16.00,0.00,275.00
2023,9,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",63.00,10.00,4.00,0.00,2.06,0.00,3.94,0.00,0.00,490.00,289.00,0.00,69.00,0.00,132.00
2023,9,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,1.00,0.32,0.00,0.05,0.00,0.64,0.00,0.00,22.00,7.00,0.00,1.00,0.00,14.00
2023,9,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",88.00,7.00,0.76,0.00,1.66,0.00,4.57,3.00,1.00,235.00,13.00,0.00,66.00,0.00,156.00
2023,9,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1217.00,216.00,73.81,2.58,68.62,9.27,61.72,9.00,1.00,10308.00,3608.00,343.00,1995.00,314.00,4048.00
2023,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",108.00,15.00,8.30,0.00,5.70,0.00,1.00,0.00,0.00,707.00,461.00,0.00,173.00,0.00,73.00
2023,9,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",232.00,54.00,10.66,2.00,24.91,0.00,16.43,1.00,1.00,2366.00,542.00,52.00,833.00,0.00,939.00
2023,9,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60.00,12.00,3.97,1.81,3.24,0.00,2.99,2.00,1.00,862.00,93.00,561.00,87.00,0.00,121.00
2023,9,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",85.00,14.00,4.50,0.00,6.97,0.00,2.54,0.00,0.00,382.00,142.00,0.00,166.00,0.00,74.00
2023,9,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",79.00,11.00,4.24,0.00,1.59,0.00,5.17,0.00,0.00,404.00,190.00,0.00,80.00,0.00,134.00
2023,9,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",231.00,75.00,10.94,3.65,55.47,0.18,4.75,0.00,2.00,3649.00,693.00,325.00,2426.00,11.00,194.00
2023,9,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,5.00,2.02,0.00,0.78,0.00,2.20,0.00,0.00,358.00,134.00,0.00,17.00,0.00,207.00
2023,9,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",192.00,29.00,9.13,0.00,6.46,0.08,13.33,1.00,0.00,1447.00,774.00,0.00,260.00,4.00,409.00
2023,9,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,3.00,1.77,0.00,0.65,0.00,0.58,0.00,1.00,148.00,107.00,0.00,26.00,0.00,15.00
2023,9,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",63.00,10.00,2.05,0.00,2.28,0.00,5.66,0.00,0.00,253.00,69.00,0.00,55.00,0.00,129.00
2023,9,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,12.00,4.40,0.00,4.49,0.00,3.11,0.00,0.00,568.00,352.00,0.00,95.00,0.00,121.00
2023,9,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",30.00,3.00,0.63,0.00,1.02,0.00,1.36,0.00,0.00,84.00,15.00,0.00,32.00,0.00,37.00
2023,9,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",60.00,15.00,4.08,0.00,5.02,0.00,5.90,0.00,0.00,425.00,149.00,0.00,107.00,0.00,169.00
2023,9,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",60.00,12.00,5.89,0.00,4.27,0.00,1.83,0.00,0.00,430.00,171.00,0.00,215.00,0.00,44.00
2023,9,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,47.00,19.00,0.00,0.00,0.00,28.00
2023,9,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",64.00,8.00,1.61,0.00,4.42,0.00,1.98,0.00,0.00,357.00,155.00,0.00,146.00,0.00,56.00
2023,9,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150.00,26.00,4.07,0.00,17.44,0.00,4.48,0.00,2.00,1168.00,219.00,0.00,761.00,0.00,188.00
2023,9,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",184.00,32.00,9.55,1.48,12.25,0.00,8.71,0.00,0.00,1059.00,286.00,141.00,374.00,0.00,258.00
2023,9,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",209.00,49.00,10.88,0.60,27.68,0.00,9.85,0.00,2.00,1894.00,410.00,50.00,1047.00,0.00,387.00
2023,9,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",30.00,9.00,4.82,0.00,0.18,0.00,4.00,1.00,0.00,288.00,170.00,0.00,8.00,0.00,110.00
2023,9,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62.00,9.00,2.88,0.00,2.66,0.00,3.46,0.00,0.00,392.00,107.00,0.00,96.00,0.00,189.00
2023,9,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",23.00,5.00,2.00,0.00,0.51,0.00,2.49,0.00,0.00,166.00,45.00,0.00,24.00,0.00,97.00
2023,9,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",30.00,6.00,1.62,0.00,3.41,0.00,0.98,0.00,0.00,155.00,43.00,0.00,80.00,0.00,32.00
2023,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",325.00,97.00,22.74,0.00,61.60,0.00,12.67,3.00,7.00,5339.00,1569.00,0.00,2899.00,0.00,871.00
2023,9,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",184.00,33.00,11.75,0.00,13.22,0.00,8.02,0.00,0.00,1024.00,385.00,0.00,350.00,0.00,289.00
2023,9,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",55.00,5.00,0.97,0.00,0.58,0.00,3.44,0.00,0.00,225.00,71.00,0.00,11.00,0.00,143.00
